topik_level,no,korean,english,source,source_doc,source_url
TOPIK II,1608,여고생,high school girl,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1609,여관,"hotel, inn",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1610,여드름,acne,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1611,여럿,many,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1612,여름날,summer day,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1613,여성,female,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1614,여성복,women's clothing,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1615,여유,"spare, margin",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1616,여전히,just as it was before,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1617,여쭈다,to ask politely,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1618,여행비,travel expenses,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1619,여행자,traveler,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1620,여행지,travel destination,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1621,역사적,being historical,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1622,역시,"as expected, after all",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1623,역할,role,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1624,연결,connection,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1625,연구,research,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1626,연구소,research institute,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1627,연구실,research laboratory,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1628,연극,theater,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1629,연기,"delay, postponement, smoke, acting",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1630,연도,year,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1631,연락,communication,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1632,연말,end of the year,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1633,연말연시,new years holidays,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1634,연상,"seniority, elder",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1635,연속,continuity,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1636,연속극,"serial drama, soap opera",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1637,연수,training,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1638,연애,"romance, courtship",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1639,연애결혼,love marriage,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1640,연인,couple,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1641,연장,extension,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1642,연주,performance,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1643,연주회,concert,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1644,연하,"being a younger, younger person",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1645,연하다,"to be soft, to supple",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1646,연회비,annual fee,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1647,열대야,a very hot night,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1648,열람실,reading room,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1649,열흘,10 days,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1650,염색,dyeing,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1651,엿,(Korean traditional) candy,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1652,영수증,receipt,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1653,영양,nutrition,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1654,영양가,nutritional value,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1655,영양분,nutrients,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1656,영양소,nutrients,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1657,영양제,nutritional supplement,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1658,영업,sales,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1659,영업부,sales department,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1660,영역,area,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1661,영원히,"eternally, everlastingly, forever",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1662,영향,impact,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1663,영화감독,film director,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1664,영화제,film festival,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1665,옆집,"a neighbor, the house next door",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1666,예금,(bank) deposit,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1667,예매,"reservation, booking",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1668,예방,prevention,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1669,예보,forecast,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1670,예상,expectation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1671,예술,art,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1672,예습,"pre-view, preparation",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1673,예식장,wedding hall,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1674,예의,"manner, etiquette",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1675,예전,"past, old days",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1676,예절,"manner, etiquette",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1677,예정,plans,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1678,예측,forecast,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1679,옛,"old, ancient",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1680,옛말,"old story, old speech, old tale 21",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1681,오가다,to come and go,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1682,오늘날,today,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1683,오락,entertainment,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1684,오래되다,to be old,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1685,오랜,long time,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1686,오르내리다,to go up and down,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1687,오른손,right hand,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1688,오리엔테이션,orientation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1689,오염,pollution,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1690,오토바이,motorcycle,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1691,오페라,opera,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1692,오피스텔,officetel(office + hotel),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1693,오해,misunderstanding,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1694,오히려,rather,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1695,온,"all~, entire",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1696,온갖,various kinds of,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1697,온도,temperature,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1698,온돌,Ondol (Korean traditional heating system),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1699,온돌방,room with Ondol,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1700,온라인,online,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1701,온몸,whole-body,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1702,온천,hot spring,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1703,온천욕,hot spring bath,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1704,온통,"all, entire",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1705,올리다,"to raise, to post",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1706,올림픽,olympic,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1707,올바르다,"to be proper, to be honest",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1708,옳다,to be correct,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1709,옷차림,"dress, clothing",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1710,와인,wine,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1711,완성,completion,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1712,완전히,completely,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1713,왕,king,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1714,왕복,round trip,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1715,왕비,queen,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1716,왠지,for some reason,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1717,외가,maternal,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1718,외과,surgery department,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1719,외교관,diplomat,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1720,외동딸,only daughter,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1721,외동아들,only son,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1722,외래어,"loan word, borrowed word",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1723,외로움,loneliness,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1724,외모,appearance,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1725,외식,eating out,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1726,외아들,only son,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1727,외우다,to memorize,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1728,외치다,"to scream, to shout",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1729,요가,yoga,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1730,요구,request,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1731,요구르트,yogurt,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1732,요리법,recipe,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1733,요리사,chef,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1734,요새,"recently, these days",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1735,요약,summary,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1736,요청,request,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1737,욕,abusive language,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1738,욕실,bathroom,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1739,욕심,greed,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1740,욕심쟁이,greedy person,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1741,용,dragon,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1742,용기,courage,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1743,용돈,"pocket money, allowance",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1744,용서,forgiveness,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1745,우등상,honor prize,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1746,우리말,Korean language,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1747,우물,well,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1748,우수성,excellence,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1749,우승,"victory, championship",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1750,우아하다,to be graceful,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1751,우연,"chance, accident",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1752,우연히,coincidentally,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1753,우울증,depression,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1754,우울하다,to be depressed,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1755,우정,friendship,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1756,우주,space,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1757,우주여행,space travel,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1758,우편,post,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1759,우편물,post mail,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1760,우편배달,mail delivery 22,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1761,운,luck,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1762,운명,fate,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1763,운전기사,driver,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1764,운전면허,driver's license,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1765,운전자,driver,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1766,울보,crybaby,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1767,울음,"crying, tear",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1768,웃어른,"superior, senior",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1769,웃음,laughter,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1770,워낙,"very, basically",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1771,원고,manuscript,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1772,원래,originally,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1773,원룸,studio apartment,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1774,원리,principle,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1775,원서,application,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1776,원숭이,monkey,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1777,원인,cause,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1778,월말,end of month,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1779,웨딩드레스,wedding dress,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1780,위대하다,to be great,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1781,위로,"consolation, comfort",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1782,위반,violation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1783,윗사람,"superior, senior",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1784,유난히,"outstandingly, especially",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1785,유니폼,uniform,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1786,유람선,cruise ship,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1787,유료,"being paid, being charged",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1788,유리창,window glass,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1789,유머,humor,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1790,유명,being famous,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1791,유적지,historic site,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1792,유창하다,to be fluent,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1793,유치원,kindergarten,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1794,유쾌하다,"to be fun, to be cheerful",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1795,유행어,buzzword,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1796,육식,being carnivorous,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1797,육아,childcare,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1798,윷놀이,"game of Yut, Yunnori",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1799,은,silver,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1800,은혜,"favor, grace",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1801,음력,lunar calendar,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1802,음료,"beverages, drink",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1803,음성,voice,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1804,음식물,food and drink,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1805,음식점,restaurant,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1806,음악회,musical concert,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1807,음주,drinking,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1808,응급실,emergency room,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1809,응답,"response, answer",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1810,응답자,respondents,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1811,응시자,examinee,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1812,응원,"cheering, support",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1813,의견,opinion,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1814,의논,"consultation, discussion",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1815,의류,clothing,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1816,의무,obligation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1817,의문,question,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1818,의사소통,communication,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1819,의상,"clothing, costume",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1820,의식주,"clothing, food, and housing",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1821,의심,doubt,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1822,의외로,unexpectedly,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1823,의욕,motivation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1824,의의,"significance, meaning, sense",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1825,의지,will,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1826,의하다,to be based on,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1827,의학,(field of) medicine,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1828,의학적,being medical,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1829,이것저것,"this and that, various, everything",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1830,이국적,"being exotic, being foreign",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1831,이기다,to win,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1832,이기적,being selfish,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1833,이끌다,"to pull, to guide",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1834,이내,soon,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1835,이다,is,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1836,이동,move,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1837,이따,later,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1838,이때,at this time,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,1839,이러하다,"such, of this kind, of this sort",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
